 type   sat      day     hms     lat     lon     pre   spd   dir
WV     GOES12  20050825  2245   21.87    85.73   212   21.2  105
WV     GOES12  20050825  2245   22.07    85.45   212   16.7  100
WV     GOES12  20050825  2245   21.82    84.94   162   18.2  100
WV     GOES12  20050825  2245   21.77    84.21   200   13.8   77
WV     GOES12  20050825  2245   21.75    82.67   175    5.3   81
WV     GOES12  20050825  2245   22.01    78.88   175   11.5   47
WV     GOES12  20050825  2245   21.68    77.90   162   11.4   21
WV     GOES12  20050825  2245   22.01    77.79   175    9.2   12
WV     GOES12  20050825  2245   21.92    75.22   187   22.4    8
WV     GOES12  20050825  2245   21.76    75.16   162   22.8    9
WV     GOES12  20050825  2245   21.80    73.56   325    7.2   21
WV     GOES12  20050825  2245   21.76    71.76   287    7.7  341
WV     GOES12  20050825  2245   21.98    69.52   287    6.6  321
WV     GOES12  20050825  2245   22.02    69.38   287    7.3  321
WV     GOES12  20050825  2245   21.85    65.49   262   11.3  265
WV     GOES12  20050825  2245   21.73    65.04   262    9.9  277
WV     GOES12  20050825  2245   21.49    94.47   175    6.5   93
WV     GOES12  20050825  2245   21.56    94.21   212    6.9   98
WV     GOES12  20050825  2245   21.60    94.02   212    7.7   97
WV     GOES12  20050825  2245   21.67    93.35   137    4.3  100
WV     GOES12  20050825  2245   21.60    92.22   137    5.7  132
WV     GOES12  20050825  2245   21.42    91.17   137   14.3  126
WV     GOES12  20050825  2245   21.32    90.30   137   18.8  144
WV     GOES12  20050825  2245   21.24    90.03   137   18.8  146
WV     GOES12  20050825  2245   21.22    89.02   137   23.0  133
WV     GOES12  20050825  2245   21.18    88.94   137   23.3  130
WV     GOES12  20050825  2245   21.29    88.44   137   21.5  130
WV     GOES12  20050825  2245   21.60    86.84   137   18.8  108
WV     GOES12  20050825  2245   21.54    85.91   162   17.7  110
WV     GOES12  20050825  2245   21.54    85.66   175   22.9  107
WV     GOES12  20050825  2245   21.45    84.96   162   15.7  102
WV     GOES12  20050825  2245   21.32    84.58   162   15.6   97
WV     GOES12  20050825  2245   21.48    84.34   162   14.5   84
WV     GOES12  20050825  2245   21.36    83.88   187   15.4   80
WV     GOES12  20050825  2245   21.35    83.15   175    9.1   92
WV     GOES12  20050825  2245   21.39    83.11   162    7.9   99
WV     GOES12  20050825  2245   21.17    81.62   212   11.0   61
WV     GOES12  20050825  2245   21.09    81.21   137   11.0   56
WV     GOES12  20050825  2245   21.32    77.91   162   11.0   44
WV     GOES12  20050825  2245   21.55    75.25   150   23.5   12
WV     GOES12  20050825  2245   21.55    74.95   162   23.8    8
WV     GOES12  20050825  2245   21.40    71.75   337    6.3  345
WV     GOES12  20050825  2245   21.49    69.27   312    4.5  311
WV     GOES12  20050825  2245   21.46    68.70   325    5.5  306
WV     GOES12  20050825  2245   21.50    68.09   287    6.4  291
WV     GOES12  20050825  2245   21.50    67.86   300    6.3  290
WV     GOES12  20050825  2245   21.44    66.16   200    8.6  287
WV     GOES12  20050825  2245   21.36    65.39   237    6.1  276
WV     GOES12  20050825  2245   21.15    93.90   225    5.8  108
WV     GOES12  20050825  2245   21.00    92.59   225    4.5  102
WV     GOES12  20050825  2245   20.53    91.29   150   18.0  111
WV     GOES12  20050825  2245   20.69    86.00   287    9.9  101
WV     GOES12  20050825  2245   20.65    85.95   287   10.5  104
WV     GOES12  20050825  2245   20.77    85.55   137   22.7  106
WV     GOES12  20050825  2245   20.56    84.94   162   14.4  115
WV     GOES12  20050825  2245   20.44    84.65   200   14.8  103
WV     GOES12  20050825  2245   20.91    83.96   200   14.2   91
WV     GOES12  20050825  2245   20.59    83.62   200   11.0  109
WV     GOES12  20050825  2245   20.91    83.32   175   12.3  100
WV     GOES12  20050825  2245   20.82    83.20   175   12.6  100
WV     GOES12  20050825  2245   20.58    82.58   212   11.8   64
WV     GOES12  20050825  2245   20.57    81.25   162   19.7   63
WV     GOES12  20050825  2245   20.61    81.18   162   19.4   64
WV     GOES12  20050825  2245   20.76    80.54   162   17.3   53
WV     GOES12  20050825  2245   20.72    80.52   162   17.8   51
WV     GOES12  20050825  2245   20.84    79.98   162   11.6   46
WV     GOES12  20050825  2245   20.68    79.60   162   12.3   50
WV     GOES12  20050825  2245   20.88    79.24   162   12.9   46
WV     GOES12  20050825  2245   20.55    79.01   175   12.8   68
WV     GOES12  20050825  2245   20.92    78.73   200    9.4   61
WV     GOES12  20050825  2245   20.79    78.39   175   11.3   51
WV     GOES12  20050825  2245   20.87    77.16   137   16.5   49
WV     GOES12  20050825  2245   20.90    67.15   250    5.5  276
WV     GOES12  20050825  2245   20.78    67.05   237    4.8  288
WV     GOES12  20050825  2245   20.11    92.78   212    8.1   70
WV     GOES12  20050825  2245   20.29    91.18   137   17.4  113
WV     GOES12  20050825  2245   20.05    86.24   162   28.4  119
WV     GOES12  20050825  2245   20.05    85.65   150   21.6   90
WV     GOES12  20050825  2245   20.36    85.33   150   23.8   91
WV     GOES12  20050825  2245   20.16    84.97   175   20.5   91
WV     GOES12  20050825  2245   20.31    84.58   200   14.6  101
WV     GOES12  20050825  2245   20.31    84.55   200   14.8  101
WV     GOES12  20050825  2245   20.35    83.85   200   13.1  106
WV     GOES12  20050825  2245   20.26    83.37   137   11.6  107
WV     GOES12  20050825  2245   20.10    82.87   187    9.6  100
WV     GOES12  20050825  2245   20.14    82.62   187    8.8  102
WV     GOES12  20050825  2245   20.21    81.59   137   22.5   63
WV     GOES12  20050825  2245   20.36    80.66   162   20.5   53
WV     GOES12  20050825  2245   20.32    80.39   175   21.2   52
WV     GOES12  20050825  2245   20.32    79.96   150   17.1   51
WV     GOES12  20050825  2245   20.27    79.16   175    8.1   70
WV     GOES12  20050825  2245   19.79    78.61   137   14.3   70
WV     GOES12  20050825  2245   20.15    77.77   162   12.6   68
WV     GOES12  20050825  2245   20.27    77.18   137   23.0   39
WV     GOES12  20050825  2245   20.27    77.15   137   23.0   39
WV     GOES12  20050825  2245   19.91    76.39   162   24.5   31
WV     GOES12  20050825  2245   20.10    74.49   150   20.1   16
WV     GOES12  20050825  2245   20.22    74.07   150   21.4   15
WV     GOES12  20050825  2245   20.11    73.58   237   15.8   14
WV     GOES12  20050825  2245   20.27    73.47   237   14.1   14
WV     GOES12  20050825  2245   20.22    67.19   225    5.6  292
WV     GOES12  20050825  2245   19.87    65.68   187    5.2  316
WV     GOES12  20050825  2245   19.87    65.41   200    6.2  316
WV     GOES12  20050825  2245   19.71    94.96   250    4.0   45
WV     GOES12  20050825  2245   19.62    94.34   200   13.2   68
WV     GOES12  20050825  2245   19.49    93.60   200    8.6   55
WV     GOES12  20050825  2245   19.40    93.42   162    9.0   60
WV     GOES12  20050825  2245   19.79    92.93   150    9.3   66
WV     GOES12  20050825  2245   19.75    92.80   162    9.4   64
WV     GOES12  20050825  2245   19.83    92.45   350   12.9  121
WV     GOES12  20050825  2245   19.44    91.06   137   19.3  119
WV     GOES12  20050825  2245   19.39    87.55   162   20.9  112
WV     GOES12  20050825  2245   19.70    87.15   150   22.8  101
WV     GOES12  20050825  2245   19.61    86.18   325    8.0  101
WV     GOES12  20050825  2245   19.80    85.04   175   21.4   87
WV     GOES12  20050825  2245   19.76    84.81   162   25.1   85
WV     GOES12  20050825  2245   19.52    80.60   162   23.6   61
WV     GOES12  20050825  2245   19.64    79.96   187   12.0   59
WV     GOES12  20050825  2245   19.32    78.82   137   14.6   63
WV     GOES12  20050825  2245   19.51    78.12   150   28.3   42
WV     GOES12  20050825  2245   19.23    77.71   162   22.2   46
WV     GOES12  20050825  2245   19.75    77.06   162   22.8   30
WV     GOES12  20050825  2245   19.31    76.65   175   18.3   48
WV     GOES12  20050825  2245   19.75    76.39   162   24.7   32
WV     GOES12  20050825  2245   19.67    76.15   162   25.9   28
WV     GOES12  20050825  2245   19.51    75.66   175   22.9   34
WV     GOES12  20050825  2245   19.19    75.24   162   21.7   26
WV     GOES12  20050825  2245   19.67    74.98   250   14.1   23
WV     GOES12  20050825  2245   19.71    74.80   250   16.4   22
WV     GOES12  20050825  2245   19.47    74.47   250   12.8   20
WV     GOES12  20050825  2245   19.67    74.16   250   13.0   20
WV     GOES12  20050825  2245   19.75    73.58   187    7.2    4
WV     GOES12  20050825  2245   19.35    73.50   187    6.8    9
WV     GOES12  20050825  2245   19.79    65.67   175    5.6  315
WV     GOES12  20050825  2245   19.43    65.40   200    7.1  330
WV     GOES12  20050825  2245   18.87    94.59   212   12.5   52
WV     GOES12  20050825  2245   18.94    94.34   225   13.0   60
WV     GOES12  20050825  2245   19.01    93.70   225   11.5   56
WV     GOES12  20050825  2245   19.25    93.59   187    8.7   60
WV     GOES12  20050825  2245   19.15    92.89   162    9.1   57
WV     GOES12  20050825  2245   19.03    92.51   162   12.6   61
WV     GOES12  20050825  2245   19.25    91.83   350   12.7  114
WV     GOES12  20050825  2245   19.18    87.10   162   18.8  105
WV     GOES12  20050825  2245   19.18    87.01   137   18.6  104
WV     GOES12  20050825  2245   19.08    84.91   237   22.7   92
WV     GOES12  20050825  2245   19.15    84.11   212   24.6   85
WV     GOES12  20050825  2245   19.03    83.70   150   24.4   86
WV     GOES12  20050825  2245   18.99    83.63   150   22.3   86
WV     GOES12  20050825  2245   18.83    83.06   137   21.8   82
WV     GOES12  20050825  2245   18.98    82.80   137   19.5   78
WV     GOES12  20050825  2245   19.10    82.56   137   17.3   79
WV     GOES12  20050825  2245   19.14    82.27   137   19.4   77
WV     GOES12  20050825  2245   19.13    81.27   150   26.4   70
WV     GOES12  20050825  2245   19.01    80.65   187   16.2   68
WV     GOES12  20050825  2245   18.73    79.99   200   12.8   78
WV     GOES12  20050825  2245   18.80    79.84   200   13.3   77
WV     GOES12  20050825  2245   18.88    79.42   187   16.9   76
WV     GOES12  20050825  2245   18.96    79.01   137   19.0   58
WV     GOES12  20050825  2245   18.76    78.91   162   18.7   55
WV     GOES12  20050825  2245   18.92    78.61   162   22.2   58
WV     GOES12  20050825  2245   19.15    77.73   162   22.2   45
WV     GOES12  20050825  2245   18.95    77.46   237   15.4   84
WV     GOES12  20050825  2245   19.07    76.80   162   21.2   47
WV     GOES12  20050825  2245   18.95    76.58   187   20.9   41
WV     GOES12  20050825  2245   18.95    75.35   250   18.3   27
WV     GOES12  20050825  2245   19.07    75.26   150   20.7   26
WV     GOES12  20050825  2245   18.99    74.87   212    7.9   20
WV     GOES12  20050825  2245   19.07    73.94   212    6.5   40
WV     GOES12  20050825  2245   18.87    73.68   187    7.8   29
WV     GOES12  20050825  2245   18.84    65.82   162    9.3  348
WV     GOES12  20050825  2245   19.15    65.64   175    8.4  340
WV     GOES12  20050825  2245   19.00    65.36   187    7.8  352
WV     GOES12  20050825  2245   18.68    93.32   137    9.2   67
WV     GOES12  20050825  2245   18.42    86.51   137   28.2  110
WV     GOES12  20050825  2245   18.30    86.28   150   27.8  111
WV     GOES12  20050825  2245   18.18    85.43   175   26.9   93
WV     GOES12  20050825  2245   18.33    85.00   337    8.0   91
WV     GOES12  20050825  2245   18.44    83.97   162   23.4   88
WV     GOES12  20050825  2245   18.44    83.91   150   23.6   87
WV     GOES12  20050825  2245   18.51    83.47   137   23.2   89
WV     GOES12  20050825  2245   18.16    83.04   162   23.4   95
WV     GOES12  20050825  2245   18.15    82.33   162   19.0   97
WV     GOES12  20050825  2245   18.15    82.25   162   18.6   97
WV     GOES12  20050825  2245   18.15    81.60   137   18.6   88
WV     GOES12  20050825  2245   18.26    81.39   137   19.2   87
WV     GOES12  20050825  2245   18.14    81.25   137   17.9   86
WV     GOES12  20050825  2245   18.33    80.02   187   15.7   77
WV     GOES12  20050825  2245   18.37    79.94   187   14.2   77
WV     GOES12  20050825  2245   18.44    77.89   162   18.1   36
WV     GOES12  20050825  2245   18.48    76.36   187   19.7   49
WV     GOES12  20050825  2245   18.48    76.31   187   19.4   48
WV     GOES12  20050825  2245   18.28    75.94   200    6.5   48
WV     GOES12  20050825  2245   18.16    75.35   225    7.1   24
WV     GOES12  20050825  2245   18.16    75.33   225    7.2   24
WV     GOES12  20050825  2245   18.48    74.78   212    5.5   46
WV     GOES12  20050825  2245   18.08    73.91   200    9.1    6
WV     GOES12  20050825  2245   18.20    73.21   162   12.3    9
WV     GOES12  20050825  2245   18.18    69.92   187    5.6    8
WV     GOES12  20050825  2245   18.03    67.89   200    4.3    2
WV     GOES12  20050825  2245   18.28    66.19   175    7.0   18
WV     GOES12  20050825  2245   18.40    66.07   162    8.6    8
WV     GOES12  20050825  2245   18.14    94.06   162    8.9   73
WV     GOES12  20050825  2245   17.89    87.94   200   25.2  116
WV     GOES12  20050825  2245   17.56    86.60   162   25.4  112
WV     GOES12  20050825  2245   17.68    86.52   150   26.6  112
WV     GOES12  20050825  2245   17.71    85.63   187   19.3  103
WV     GOES12  20050825  2245   17.90    85.37   175   24.4   94
WV     GOES12  20050825  2245   17.82    84.94   212   21.3  102
WV     GOES12  20050825  2245   17.90    84.90   212   21.7  102
WV     GOES12  20050825  2245   17.89    84.56   200   24.7   99
WV     GOES12  20050825  2245   17.69    84.22   200   23.7  102
WV     GOES12  20050825  2245   17.89    83.90   212   18.1  106
WV     GOES12  20050825  2245   17.92    83.50   137   18.7   92
WV     GOES12  20050825  2245   17.96    83.10   175   22.0  101
WV     GOES12  20050825  2245   17.96    82.81   175   12.6  113
WV     GOES12  20050825  2245   17.92    82.57   175   14.0  112
WV     GOES12  20050825  2245   17.91    82.06   162   20.1   92
WV     GOES12  20050825  2245   17.71    81.59   137   19.6   83
WV     GOES12  20050825  2245   17.67    81.52   137   19.1   82
WV     GOES12  20050825  2245   17.83    80.67   175   19.3   73
WV     GOES12  20050825  2245   17.98    80.54   200   13.1   84
WV     GOES12  20050825  2245   17.90    80.25   187   15.2   75
WV     GOES12  20050825  2245   17.54    77.40   200   13.2   24
WV     GOES12  20050825  2245   17.50    74.63   200    8.9   11
WV     GOES12  20050825  2245   17.89    73.95   200    9.4   15
WV     GOES12  20050825  2245   17.93    73.45   200    9.5   16
WV     GOES12  20050825  2245   17.85    73.23   212    7.4   28
WV     GOES12  20050825  2245   17.50    72.89   200   11.4   29
WV     GOES12  20050825  2245   17.81    72.49   162    9.2    3
WV     GOES12  20050825  2245   17.89    72.38   162    8.2    9
WV     GOES12  20050825  2245   17.85    72.01   137    8.8   47
WV     GOES12  20050825  2245   17.83    68.48   200    7.1  336
WV     GOES12  20050825  2245   17.87    68.41   200    6.6  345
WV     GOES12  20050825  2245   17.99    67.92   200    4.6    2
WV     GOES12  20050825  2245   17.61    66.16   175    7.2   26
WV     GOES12  20050825  2245   18.01    65.00   137    7.9    1
WV     GOES12  20050825  2245   17.38    88.01   162   23.5  118
WV     GOES12  20050825  2245   17.40    86.52   162   25.0  112
WV     GOES12  20050825  2245   17.24    86.08   162   20.7  104
WV     GOES12  20050825  2245   17.20    85.86   162   19.7  102
WV     GOES12  20050825  2245   17.19    84.23   200   22.9   95
WV     GOES12  20050825  2245   17.19    84.19   200   22.2   95
WV     GOES12  20050825  2245   17.14    83.74   200   22.2   92
